function_name,duration,high_res_duration
DistributeOctTree,308088,308128
DistributeOctTree,239406,239436
DistributeOctTree,257548,257608
DistributeOctTree,199114,199184
DistributeOctTree,165183,165224
DistributeOctTree,196500,196520
DistributeOctTree,164493,164533
computeOrientation,729548,729578
computeOrientation,656177,656217
computeOrientation,584309,584350
computeOrientation,536945,536985
computeOrientation,459818,459858
computeOrientation,419376,419396
computeOrientation,350614,350634
computeOrientation,351936,351966
computeOrientation,312887,312967
computeOrientation,295165,295205
computeOrientation,247721,247751
computeOrientation,251798,251828
computeOrientation,190910,190930
computeOrientation,197712,197732
ComputeKeyPointsOctTree,11160834,11160844
computeOrientation,160095,160114
computeOrientation,169291,169321
ComputeKeyPointsOctTree,11235527,11235568
GaussianBlur,163901,163951
GaussianBlur,140089,140139
computeDescriptors,5724473,5724513
computeDescriptors,5662513,5662553
GaussianBlur,108894,108934
GaussianBlur,81606,81656
computeDescriptors,4672553,4672593
computeDescriptors,4628834,4628875
GaussianBlur,91523,91563
GaussianBlur,200316,200346
computeDescriptors,3897413,3897553
computeDescriptors,3848626,3848676
GaussianBlur,82206,82236
GaussianBlur,53124,53154
computeDescriptors,3204380,3204410
GaussianBlur,63102,63143
computeDescriptors,3218846,3218896
GaussianBlur,63293,63333
computeDescriptors,2652999,2653030
GaussianBlur,60778,60808
computeDescriptors,2670300,2670330
GaussianBlur,56921,56951
computeDescriptors,2209240,2209270
GaussianBlur,58454,58484
computeDescriptors,2236078,2236108
GaussianBlur,52504,52534
computeDescriptors,1822842,1822883
GaussianBlur,51412,51442
computeDescriptors,1826328,1826348
GaussianBlur,39610,39630
computeDescriptors,1535842,1535882
computeDescriptors,1574360,1574380
Track,776441076,776441267
GrabImageStereo,826431223,826431243
ComputePyramid,676844,676945
ComputePyramid,924204,924465
DistributeOctTree,1061028,1061068
DistributeOctTree,1087335,1087405
DistributeOctTree,649625,649686
DistributeOctTree,674680,674721
DistributeOctTree,476958,476988
DistributeOctTree,487747,487788
DistributeOctTree,365059,365089
DistributeOctTree,389112,389172
DistributeOctTree,289235,289275
DistributeOctTree,307066,307106
DistributeOctTree,246078,246118
DistributeOctTree,245407,245447
DistributeOctTree,195397,195428
DistributeOctTree,203623,203653
DistributeOctTree,146852,146892
DistributeOctTree,158231,158272
computeOrientation,554857,554877
computeOrientation,558073,558103
computeOrientation,460139,460179
computeOrientation,454749,454769
computeOrientation,391787,391827
computeOrientation,374797,374807
computeOrientation,319990,320010
computeOrientation,313458,313488
computeOrientation,265042,265072
computeOrientation,260103,260123
computeOrientation,219330,219360
computeOrientation,214692,214702
computeOrientation,181503,181523
computeOrientation,178467,178477
computeOrientation,149626,149636
ComputeKeyPointsOctTree,10219080,10219110
computeOrientation,149606,149616
ComputeKeyPointsOctTree,10599147,10599167
GaussianBlur,147292,147342
GaussianBlur,108703,108753
computeDescriptors,5590927,5590967
computeDescriptors,5582131,5582181
GaussianBlur,108202,108243
GaussianBlur,66648,66668
computeDescriptors,4625108,4625149
computeDescriptors,4598942,4598982
GaussianBlur,77467,77507
GaussianBlur,191792,191832
computeDescriptors,3835884,3835914
GaussianBlur,60517,60547
computeDescriptors,3775918,3775948
GaussianBlur,59987,60017
computeDescriptors,3180288,3180328
GaussianBlur,60568,60598
computeDescriptors,3178375,3178415
GaussianBlur,105929,105959
computeDescriptors,2644594,2644635
GaussianBlur,54888,54918
computeDescriptors,2646629,2646669
GaussianBlur,54888,54908
computeDescriptors,2208770,2208820
GaussianBlur,48546,48577
computeDescriptors,2205955,2205985
GaussianBlur,48516,48537
computeDescriptors,1831338,1831378
GaussianBlur,44770,44800
computeDescriptors,1822773,1822803
GaussianBlur,43267,43317
computeDescriptors,1532816,1532857
computeDescriptors,1537786,1537826
Track,607014190,607014390
GrabImageStereo,652883604,652883634
ComputePyramid,728035,728195
ComputePyramid,916180,916370
DistributeOctTree,1082376,1082416
DistributeOctTree,1153363,1153432
DistributeOctTree,650347,650367
DistributeOctTree,700937,700977
DistributeOctTree,508254,508284
DistributeOctTree,529452,529492
DistributeOctTree,373004,373044
DistributeOctTree,287982,288012
DistributeOctTree,390685,390725
DistributeOctTree,246309,246348
DistributeOctTree,187864,187904
DistributeOctTree,324898,324938
DistributeOctTree,153453,153493
DistributeOctTree,261866,261906
computeOrientation,539810,539840
DistributeOctTree,199255,199295
computeOrientation,451383,451413
DistributeOctTree,140530,140570
computeOrientation,370970,370990
computeOrientation,307698,307718
computeOrientation,702130,702179
computeOrientation,255705,255715
computeOrientation,216425,216445
computeOrientation,563893,563913
computeOrientation,178768,178778
computeOrientation,148795,148815
ComputeKeyPointsOctTree,10328527,10328527
GaussianBlur,143575,143605
computeOrientation,487748,487788
computeOrientation,365190,365220
computeOrientation,294864,294894
computeOrientation,245657,245677
computeOrientation,193604,193614
computeOrientation,159744,159774
ComputeKeyPointsOctTree,12104858,12104878
GaussianBlur,140671,140711
computeDescriptors,5518388,5518409
GaussianBlur,95389,95419
computeDescriptors,5680397,5680447
GaussianBlur,103444,103474
computeDescriptors,4589035,4589065
GaussianBlur,83519,83559
computeDescriptors,4643842,4643872
GaussianBlur,89950,89980
computeDescriptors,3833070,3833100
GaussianBlur,68682,68712
computeDescriptors,3976355,3976696
GaussianBlur,84550,84640
computeDescriptors,3186399,3186429
GaussianBlur,59896,59926
computeDescriptors,3277631,3277782
GaussianBlur,61990,62040
computeDescriptors,2625973,2626013
GaussianBlur,52063,52093
computeDescriptors,2702699,2702859
computeDescriptors,2228915,2228966
GaussianBlur,68972,69012
GaussianBlur,29983,30013
computeDescriptors,1852226,1852256
GaussianBlur,41404,41434
computeDescriptors,2235387,2235427
GaussianBlur,53705,53745
computeDescriptors,1547654,1547684
computeDescriptors,1850703,1850763
GaussianBlur,50650,50680
computeDescriptors,1566608,1566658
Track,501502680,501502881
GrabImageStereo,550095900,550095910
ComputePyramid,672025,672196
ComputePyramid,903167,903387
DistributeOctTree,1166675,1166816
DistributeOctTree,1153622,1153722
DistributeOctTree,703372,703402
DistributeOctTree,703181,703281
DistributeOctTree,528100,528139
DistributeOctTree,504648,504678
DistributeOctTree,397868,397908
DistributeOctTree,387810,387850
DistributeOctTree,319027,319067
DistributeOctTree,319339,319389
DistributeOctTree,257538,257578
DistributeOctTree,253571,253712
DistributeOctTree,200506,200547
DistributeOctTree,192622,192652
DistributeOctTree,160396,160436
DistributeOctTree,150668,150709
computeOrientation,558514,558544
computeOrientation,584900,584920
computeOrientation,451243,451273
computeOrientation,455761,455791
computeOrientation,386457,386497
computeOrientation,384554,384594
computeOrientation,326060,326100
computeOrientation,315511,315531
computeOrientation,258791,258811
computeOrientation,265312,265342
computeOrientation,217097,217117
computeOrientation,218639,218659
computeOrientation,176924,176964
computeOrientation,181172,181202
computeOrientation,148915,148935
ComputeKeyPointsOctTree,10656571,10656571
computeOrientation,149747,149767
ComputeKeyPointsOctTree,11010821,11010850
GaussianBlur,138757,138807
GaussianBlur,157149,157200
computeDescriptors,5584667,5584697
GaussianBlur,84831,84861
computeDescriptors,5609290,5609420
GaussianBlur,91994,92034
computeDescriptors,4621253,4621293
GaussianBlur,83899,83960
computeDescriptors,4598312,4598473
GaussianBlur,84941,84991
computeDescriptors,3871789,3871830
GaussianBlur,64544,64575
computeDescriptors,3880595,3880625
GaussianBlur,66578,66628
computeDescriptors,3178645,3178686
GaussianBlur,63092,63132
computeDescriptors,3203349,3203470
GaussianBlur,52102,52153
computeDescriptors,2667497,2667537
GaussianBlur,55528,55578
computeDescriptors,2661055,2661085
GaussianBlur,53916,53936
computeDescriptors,2228906,2228936
GaussianBlur,48667,48697
computeDescriptors,2197470,2197590
GaussianBlur,53796,53846
computeDescriptors,1822162,1822202
GaussianBlur,44860,44890
computeDescriptors,1840594,1840625
GaussianBlur,42896,42936
computeDescriptors,1542785,1542815
computeDescriptors,1533760,1533789
Track,500883508,500883688
GrabImageStereo,547835158,547835168
ComputePyramid,754833,754944
ComputePyramid,777544,777634
DistributeOctTree,1088737,1088777
DistributeOctTree,1129470,1129510
DistributeOctTree,717968,717997
DistributeOctTree,738253,738294
DistributeOctTree,501372,501412
DistributeOctTree,536184,536234
DistributeOctTree,380717,380747
DistributeOctTree,409249,409329
DistributeOctTree,302238,302278
DistributeOctTree,321262,321352
DistributeOctTree,242161,242191
DistributeOctTree,258590,258631
DistributeOctTree,187684,187724
DistributeOctTree,150128,150167
DistributeOctTree,195698,195728
DistributeOctTree,154735,154775
computeOrientation,651590,651639
computeOrientation,583919,583949
computeOrientation,523772,523802
computeOrientation,488420,488449
computeOrientation,407846,407876
computeOrientation,391076,391096
computeOrientation,322444,322454
computeOrientation,331530,331550
computeOrientation,265212,265222
computeOrientation,278515,278535
computeOrientation,229338,229349
computeOrientation,189718,189738
computeOrientation,225431,225442
computeOrientation,152872,152892
ComputeKeyPointsOctTree,11215358,11215357
computeOrientation,188836,188856
GaussianBlur,141061,141131
computeOrientation,176274,176303
ComputeKeyPointsOctTree,11413590,11413620
GaussianBlur,112611,112661
computeDescriptors,5602890,5602920
GaussianBlur,95289,95309
computeDescriptors,5608210,5608260
GaussianBlur,152661,152701
computeDescriptors,4641259,4641289
GaussianBlur,84040,84070
computeDescriptors,4656806,4656846
GaussianBlur,79472,79502
computeDescriptors,3851353,3851393
GaussianBlur,75545,75585
computeDescriptors,3845694,3845724
GaussianBlur,61540,61570
computeDescriptors,3186210,3186250
GaussianBlur,59687,59737
computeDescriptors,3176082,3176132
GaussianBlur,56220,56270
computeDescriptors,2650306,2650346
GaussianBlur,59736,59757
computeDescriptors,2642301,2642341
GaussianBlur,55699,55730
computeDescriptors,2204983,2205023
GaussianBlur,54727,54758
computeDescriptors,2204122,2204152
GaussianBlur,49768,49809
computeDescriptors,1852236,1852277
GaussianBlur,42536,42565
computeDescriptors,1826120,1826160
GaussianBlur,43067,43097
computeDescriptors,1538898,1538918
computeDescriptors,1521908,1521928
Track,845681086,845681377
GrabImageStereo,892191981,892192011
ComputePyramid,742341,742411
ComputePyramid,804622,804722
DistributeOctTree,1056310,1056341
DistributeOctTree,1300755,1300805
DistributeOctTree,686743,686772
DistributeOctTree,696099,696139
DistributeOctTree,499899,499929
DistributeOctTree,522270,522300
DistributeOctTree,376871,376911
DistributeOctTree,309641,309681
DistributeOctTree,391837,391867
DistributeOctTree,241149,241179
DistributeOctTree,292530,292571
DistributeOctTree,176584,176614
DistributeOctTree,139027,139057
DistributeOctTree,242602,242642
DistributeOctTree,187964,187995
DistributeOctTree,151189,151229
computeOrientation,635060,635100
computeOrientation,541053,541063
computeOrientation,494480,494510
computeOrientation,404520,404540
computeOrientation,455871,455891
computeOrientation,319849,319869
computeOrientation,372463,372493
computeOrientation,269710,269730
computeOrientation,312286,312296
computeOrientation,231232,231242
computeOrientation,257478,257498
computeOrientation,180602,180612
computeOrientation,151529,151539
ComputeKeyPointsOctTree,10765218,10765239
computeOrientation,216055,216065
GaussianBlur,146561,146611
computeOrientation,201359,201409
computeOrientation,151360,151400
ComputeKeyPointsOctTree,11070312,11070342
GaussianBlur,112420,112470
computeDescriptors,5541452,5541502
GaussianBlur,91773,91803
computeDescriptors,5501160,5501200
GaussianBlur,171776,171806
computeDescriptors,4589999,4590019
GaussianBlur,157620,157650
computeDescriptors,4655104,4655145
GaussianBlur,82397,82427
computeDescriptors,3840635,3840665
GaussianBlur,67690,67720
computeDescriptors,3837650,3837680
GaussianBlur,69414,69453
computeDescriptors,3191120,3191160
GaussianBlur,62281,62311
computeDescriptors,3206157,3206186
GaussianBlur,122297,122348
computeDescriptors,2667567,2667607
GaussianBlur,55168,55198
computeDescriptors,2642091,2642142
GaussianBlur,63423,63453
computeDescriptors,2230750,2230790
GaussianBlur,61269,61299
computeDescriptors,2226062,2226102
GaussianBlur,51802,51832
computeDescriptors,1842799,1842829
GaussianBlur,47745,47785
computeDescriptors,1850033,1850063
GaussianBlur,45010,45040
computeDescriptors,1528661,1528701
computeDescriptors,1539290,1539320
Track,731422287,731422498
GrabImageStereo,777823296,777823326
ComputePyramid,700897,700978
ComputePyramid,897758,897918
DistributeOctTree,1084870,1084910
DistributeOctTree,1083949,1083989
DistributeOctTree,708572,708602
DistributeOctTree,670232,670263
DistributeOctTree,531285,531305
DistributeOctTree,507423,507453
DistributeOctTree,391106,391146
DistributeOctTree,386128,386158
DistributeOctTree,299012,299052
DistributeOctTree,306977,307017
DistributeOctTree,241590,241630
DistributeOctTree,233696,233726
DistributeOctTree,187735,187774
DistributeOctTree,180632,180662
DistributeOctTree,135922,135962
DistributeOctTree,155667,155708
computeOrientation,541584,541614
computeOrientation,560017,560047
computeOrientation,445753,445783
computeOrientation,451684,451704
computeOrientation,371451,371481
computeOrientation,372313,372353
computeOrientation,311865,311895
computeOrientation,315572,315612
computeOrientation,258080,258090
computeOrientation,256827,256847
computeOrientation,213440,213450
computeOrientation,216486,216516
computeOrientation,176805,176825
computeOrientation,179940,179980
computeOrientation,148314,148334
ComputeKeyPointsOctTree,10250174,10250194
computeOrientation,152160,152180
ComputeKeyPointsOctTree,10541422,10541422
GaussianBlur,226193,226212
GaussianBlur,312306,312346
computeDescriptors,5565065,5565095
computeDescriptors,5428452,5428482
GaussianBlur,102673,102713
GaussianBlur,59296,59336
computeDescriptors,4630572,4630592
computeDescriptors,4672737,4672897
GaussianBlur,78760,78790
GaussianBlur,132395,132486
computeDescriptors,3863606,3863636
GaussianBlur,70916,70957
computeDescriptors,3859369,3859439
GaussianBlur,64284,64334
computeDescriptors,3170974,3171014
GaussianBlur,132255,132335
computeDescriptors,3161187,3161227
GaussianBlur,54116,54157
computeDescriptors,2663451,2663471
computeDescriptors,2636363,2636432
GaussianBlur,59626,59656
GaussianBlur,37587,37617
computeDescriptors,2204043,2204074
GaussianBlur,59866,59886
computeDescriptors,2218559,2218579
GaussianBlur,29412,29442
computeDescriptors,1810393,1810423
GaussianBlur,49308,49328
computeDescriptors,1826211,1826241
GaussianBlur,25506,25536
computeDescriptors,1520797,1520827
