function_name,duration,high_res_duration
computeDescriptors,4445392,4445422
GaussianBlur,148248,148279
GaussianBlur,189246,189286
computeDescriptors,3700653,3700683
computeDescriptors,3794329,3794359
GaussianBlur,63179,63209
GaussianBlur,141196,141216
computeDescriptors,3149887,3149907
computeDescriptors,3088571,3088591
GaussianBlur,56636,56676
GaussianBlur,30767,30827
computeDescriptors,2596238,2596258
computeDescriptors,2603110,2603130
GaussianBlur,59872,59942
GaussianBlur,41087,41137
computeDescriptors,2180467,2180507
computeDescriptors,2196797,2196857
GaussianBlur,47630,47650
GaussianBlur,27632,27672
computeDescriptors,1820461,1820491
computeDescriptors,1817435,1817465
GaussianBlur,49022,49062
GaussianBlur,21911,21941
computeDescriptors,1544972,1544992
computeDescriptors,1516388,1516408
Track,846242033,846242304
GrabImageStereo,893636710,893636750
ComputePyramid,654139,654249
ComputePyramid,852502,852602
DistributeOctTree,1273713,1273773
DistributeOctTree,1206967,1206987
DistributeOctTree,743106,743137
DistributeOctTree,756541,756571
DistributeOctTree,574430,574450
DistributeOctTree,565422,565452
DistributeOctTree,411544,411564
DistributeOctTree,426962,426982
DistributeOctTree,331173,331193
DistributeOctTree,335019,335049
DistributeOctTree,248788,248808
DistributeOctTree,227998,228028
DistributeOctTree,184497,184517
DistributeOctTree,173546,173576
DistributeOctTree,150984,151004
DistributeOctTree,141556,141576
computeOrientation,833025,833125
computeOrientation,799733,799813
computeOrientation,371768,371858
computeOrientation,383771,383852
computeOrientation,345078,345158
computeOrientation,347112,347182
computeOrientation,327775,327856
computeOrientation,352162,352212
computeOrientation,303721,303791
computeOrientation,302818,302879
computeOrientation,303801,303881
computeOrientation,272973,273043
computeOrientation,313028,313098
computeOrientation,338646,338716
computeOrientation,289734,289815
ComputeKeyPointsOctTree,12333461,12333471
computeOrientation,269646,269726
ComputeKeyPointsOctTree,12183769,12183769
GaussianBlur,167996,168066
GaussianBlur,359054,359104
computeDescriptors,5529659,5529689
computeDescriptors,5344421,5344451
GaussianBlur,103815,103875
GaussianBlur,217098,217158
computeDescriptors,4563453,4563473
computeDescriptors,4466481,4466511
GaussianBlur,152697,152737
GaussianBlur,169939,169979
computeDescriptors,3813835,3813885
computeDescriptors,3723224,3723244
GaussianBlur,66365,66455
GaussianBlur,141245,141286
computeDescriptors,3175206,3175226
computeDescriptors,3109783,3109803
GaussianBlur,63089,63148
GaussianBlur,111199,111219
computeDescriptors,2626955,2626985
computeDescriptors,2590146,2590166
GaussianBlur,63550,63599
GaussianBlur,43592,43642
computeDescriptors,2201265,2201295
computeDescriptors,2193992,2194022
GaussianBlur,54462,54492
GaussianBlur,83948,83978
computeDescriptors,1800553,1800573
computeDescriptors,1787419,1787439
GaussianBlur,42420,42490
GaussianBlur,24827,24857
computeDescriptors,1513674,1513694
computeDescriptors,1517942,1517961
Track,627160565,627160816
GrabImageStereo,679837758,679837868
ComputePyramid,696689,696799
ComputePyramid,929897,930217
DistributeOctTree,1123270,1123330
DistributeOctTree,1152816,1152836
DistributeOctTree,712057,712087
DistributeOctTree,737084,737144
DistributeOctTree,551987,552017
DistributeOctTree,557628,557648
DistributeOctTree,408037,408067
DistributeOctTree,426512,426542
DistributeOctTree,331884,331914
DistributeOctTree,323017,323037
DistributeOctTree,244168,244219
DistributeOctTree,187543,187552
DistributeOctTree,250851,250872
DistributeOctTree,135364,135394
DistributeOctTree,171122,171152
DistributeOctTree,137518,137538
computeOrientation,2237764,2237854
computeOrientation,2001991,2002131
computeOrientation,398870,398960
computeOrientation,406163,406233
computeOrientation,314631,314701
computeOrientation,411353,411423
computeOrientation,317536,317607
computeOrientation,395253,395353
computeOrientation,430939,431019
computeOrientation,293030,293081
computeOrientation,422664,422744
computeOrientation,332435,332515
computeOrientation,376337,376417
computeOrientation,290135,290205
ComputeKeyPointsOctTree,12909513,12909513
GaussianBlur,145974,146044
computeOrientation,347613,347723
computeOrientation,247645,247715
ComputeKeyPointsOctTree,13650555,13650565
GaussianBlur,116419,116489
computeDescriptors,5475265,5475295
GaussianBlur,95971,96031
computeDescriptors,5479313,5479383
GaussianBlur,92715,92805
computeDescriptors,4542254,4542274
GaussianBlur,157897,157947
computeDescriptors,4556490,4556510
GaussianBlur,150633,150673
computeDescriptors,3766295,3766325
GaussianBlur,65754,65814
computeDescriptors,3813945,3813965
GaussianBlur,68949,68979
computeDescriptors,3126244,3126274
GaussianBlur,59532,59572
computeDescriptors,3148926,3148946
GaussianBlur,54883,54953
computeDescriptors,2629339,2629369
GaussianBlur,133821,133871
computeDescriptors,2628869,2628889
GaussianBlur,123742,123822
computeDescriptors,2180917,2180947
GaussianBlur,116569,116629
computeDescriptors,2170268,2170298
GaussianBlur,120586,120647
computeDescriptors,1817284,1817304
GaussianBlur,120165,120236
computeDescriptors,1798249,1798269
GaussianBlur,120386,120416
computeDescriptors,1531628,1531678
computeDescriptors,1522110,1522130
Track,541717667,541717938
GrabImageStereo,590977751,590977861
ComputePyramid,642557,642678
ComputePyramid,861649,861778
DistributeOctTree,1049211,1049271
DistributeOctTree,1076323,1076383
DistributeOctTree,694344,694374
DistributeOctTree,736864,736894
DistributeOctTree,546587,546607
DistributeOctTree,551586,551616
DistributeOctTree,397196,397216
DistributeOctTree,402315,402345
DistributeOctTree,320101,320121
DistributeOctTree,328467,328487
DistributeOctTree,241875,241895
DistributeOctTree,220745,220775
DistributeOctTree,169569,169589
DistributeOctTree,166002,166022
DistributeOctTree,134252,134272
DistributeOctTree,135174,135204
computeOrientation,818528,818628
computeOrientation,632919,633019
computeOrientation,349146,349226
computeOrientation,375977,376047
computeOrientation,336552,336622
computeOrientation,334999,335059
computeOrientation,329068,329148
computeOrientation,325942,326022
computeOrientation,331373,331442
computeOrientation,331352,331442
computeOrientation,325231,325301
computeOrientation,319821,319881
computeOrientation,307928,307998
computeOrientation,305084,305144
computeOrientation,309992,310062
ComputeKeyPointsOctTree,11409545,11409575
computeOrientation,305674,305735
ComputeKeyPointsOctTree,11681245,11681265
GaussianBlur,139562,139632
GaussianBlur,351029,351049
computeDescriptors,5494993,5495023
computeDescriptors,5316066,5316096
GaussianBlur,78567,78638
GaussianBlur,62438,62478
computeDescriptors,4514602,4514622
computeDescriptors,4535251,4535271
GaussianBlur,87775,87845
GaussianBlur,58270,58349
computeDescriptors,3798686,3798706
computeDescriptors,3790100,3790120
GaussianBlur,66414,66474
GaussianBlur,37670,37761
computeDescriptors,3144688,3144708
computeDescriptors,3137084,3137094
GaussianBlur,69310,69330
GaussianBlur,116118,116138
computeDescriptors,2585637,2585738
computeDescriptors,2575067,2575107
GaussianBlur,61946,62006
GaussianBlur,34595,34645
computeDescriptors,2167221,2167251
computeDescriptors,2175006,2175026
GaussianBlur,53411,53471
GaussianBlur,29465,29495
computeDescriptors,1774644,1774664
computeDescriptors,1783210,1783230
GaussianBlur,46097,46157
GaussianBlur,22643,22683
computeDescriptors,1509335,1509356
computeDescriptors,1509296,1509406
Track,474203403,474203573
GrabImageStereo,520708017,520708138
ComputePyramid,675238,675349
ComputePyramid,845148,845258
DistributeOctTree,1154830,1154830
DistributeOctTree,1165079,1165139
DistributeOctTree,699715,699735
DistributeOctTree,717538,717618
DistributeOctTree,543110,543140
DistributeOctTree,541778,541838
DistributeOctTree,393539,393559
DistributeOctTree,406854,406924
DistributeOctTree,315332,315352
DistributeOctTree,354786,354886
DistributeOctTree,253556,253576
DistributeOctTree,222608,222628
DistributeOctTree,171072,171092
DistributeOctTree,137959,137989
DistributeOctTree,166953,166983
DistributeOctTree,163226,163287
computeOrientation,2257161,2257271
computeOrientation,1988486,1988616
computeOrientation,421562,421653
computeOrientation,406063,406143
computeOrientation,352101,352201
computeOrientation,327405,327495
computeOrientation,331613,331683
computeOrientation,373722,373823
computeOrientation,305254,305314
computeOrientation,310363,310423
computeOrientation,309862,309902
computeOrientation,298181,298261
computeOrientation,290185,290255
computeOrientation,294434,294504
computeOrientation,304913,305013
ComputeKeyPointsOctTree,13273817,13273837
computeOrientation,277180,277280
ComputeKeyPointsOctTree,13504800,13504821
GaussianBlur,225103,225163
GaussianBlur,352692,352753
computeDescriptors,5487330,5487369
computeDescriptors,5509210,5509341
GaussianBlur,291939,291979
GaussianBlur,1118982,1119032
computeDescriptors,4674782,4674832
GaussianBlur,88747,88827
computeDescriptors,4590273,4590293
GaussianBlur,82736,82796
computeDescriptors,4021586,4021706
GaussianBlur,80290,80371
computeDescriptors,3822792,3822822
GaussianBlur,70513,70602
computeDescriptors,3222785,3222925
GaussianBlur,62567,62637
computeDescriptors,3196866,3196997
GaussianBlur,57288,57308
computeDescriptors,2641852,2641933
GaussianBlur,57999,58059
computeDescriptors,2648405,2648435
GaussianBlur,53540,53601
computeDescriptors,2186698,2186718
GaussianBlur,47900,47960
computeDescriptors,2200094,2200124
GaussianBlur,46608,46638
computeDescriptors,1798328,1798339
GaussianBlur,42851,42911
computeDescriptors,1801234,1801254
GaussianBlur,44063,44083
computeDescriptors,1522791,1522810
computeDescriptors,1519364,1519394
Track,754050717,754050968
GrabImageStereo,803968004,803968044
ComputePyramid,667013,667154
ComputePyramid,859656,859765
DistributeOctTree,1757802,1757862
DistributeOctTree,1646523,1646594
DistributeOctTree,715364,715384
DistributeOctTree,739309,739329
DistributeOctTree,548861,548881
DistributeOctTree,555924,555944
DistributeOctTree,398368,398399
DistributeOctTree,395853,395883
DistributeOctTree,322425,322445
DistributeOctTree,326713,326733
DistributeOctTree,245681,245701
DistributeOctTree,246313,246333
DistributeOctTree,167104,167134
DistributeOctTree,166152,166182
DistributeOctTree,134744,134773
DistributeOctTree,149341,149361
computeOrientation,765408,765509
computeOrientation,748086,748166
computeOrientation,359766,359816
computeOrientation,352603,352703
computeOrientation,335520,335610
computeOrientation,350638,350699
computeOrientation,331442,331513
computeOrientation,329630,329700
computeOrientation,328106,328176
computeOrientation,325221,325282
computeOrientation,318809,318879
computeOrientation,315402,315472
computeOrientation,316454,316515
computeOrientation,315573,315643
computeOrientation,320592,320652
ComputeKeyPointsOctTree,12312592,12312632
computeOrientation,316124,316194
ComputeKeyPointsOctTree,12526984,12526994
GaussianBlur,154190,154260
GaussianBlur,352532,352592
computeDescriptors,5529848,5529878
computeDescriptors,5372743,5372793
GaussianBlur,90229,90300
GaussianBlur,51988,52057
computeDescriptors,4527957,4527977
computeDescriptors,4565277,4565317
GaussianBlur,71374,71434
GaussianBlur,67186,67256
computeDescriptors,3784299,3784319
GaussianBlur,70192,70222
computeDescriptors,3803344,3803374
GaussianBlur,60844,60914
computeDescriptors,3167451,3167481
GaussianBlur,59181,59211
computeDescriptors,3149377,3149397
GaussianBlur,58961,59021
computeDescriptors,2631735,2631755
GaussianBlur,62247,62277
computeDescriptors,2626525,2626545
GaussianBlur,59532,59602
computeDescriptors,2174294,2174314
GaussianBlur,62367,62427
computeDescriptors,2209159,2209169
GaussianBlur,51827,51878
computeDescriptors,1802476,1802506
GaussianBlur,44624,44684
computeDescriptors,1816402,1816422
GaussianBlur,38763,38843
computeDescriptors,1513694,1513713
computeDescriptors,1508374,1508404
Track,650160866,650161126
GrabImageStereo,703152889,703153019
ComputePyramid,787078,787209
ComputePyramid,1030866,1031076
DistributeOctTree,1140623,1140683
DistributeOctTree,1113552,1113612
DistributeOctTree,702631,702690
DistributeOctTree,733669,733689
DistributeOctTree,520468,520488
DistributeOctTree,557056,557086
DistributeOctTree,392848,392868
DistributeOctTree,406925,406955
DistributeOctTree,316995,317015
DistributeOctTree,326713,326733
DistributeOctTree,240081,240101
DistributeOctTree,186180,186210
DistributeOctTree,242175,242195
DistributeOctTree,148980,149000
DistributeOctTree,196990,197020
DistributeOctTree,133962,133972
computeOrientation,2168283,2168404
computeOrientation,1916650,1916760
computeOrientation,462940,463000
computeOrientation,440918,440988
computeOrientation,356870,356930
computeOrientation,388370,388440
computeOrientation,328337,328407
computeOrientation,376267,376337
computeOrientation,314391,314461
computeOrientation,341892,341973
computeOrientation,306947,307027
computeOrientation,390935,391015
computeOrientation,299482,299563
computeOrientation,356570,356640
computeOrientation,366709,366759
ComputeKeyPointsOctTree,12949398,12949418
GaussianBlur,207840,207920
computeOrientation,349577,349687
ComputeKeyPointsOctTree,13550998,13551018
GaussianBlur,121268,121348
computeDescriptors,5495484,5495524
GaussianBlur,89007,89077
computeDescriptors,5450570,5450630
GaussianBlur,78577,78637
computeDescriptors,4585735,4585755
GaussianBlur,70733,70793
computeDescriptors,4579974,4580014
GaussianBlur,72877,72927
computeDescriptors,3831477,3831518
computeDescriptors,3790400,3790431
GaussianBlur,136577,136647
GaussianBlur,70282,70332
computeDescriptors,3173733,3173763
computeDescriptors,3144488,3144508
GaussianBlur,57448,57488
GaussianBlur,33403,33453
computeDescriptors,2624070,2624100
computeDescriptors,2620504,2620524
GaussianBlur,123331,123391
GaussianBlur,102382,102452
computeDescriptors,2174866,2174886
computeDescriptors,2146261,2146292
GaussianBlur,48221,48291
GaussianBlur,81192,81232
computeDescriptors,1822153,1822173
computeDescriptors,1793219,1793249
GaussianBlur,48872,48922
GaussianBlur,28724,28774
computeDescriptors,1498185,1498205
computeDescriptors,1515287,1515306
Track,518413377,518413648
GrabImageStereo,567469747,567469847
ComputePyramid,660771,660881
ComputePyramid,919828,919979
DistributeOctTree,1133058,1133109
DistributeOctTree,1143699,1143759
DistributeOctTree,738598,738628
DistributeOctTree,778582,778613
DistributeOctTree,552648,552668
DistributeOctTree,656333,656453
DistributeOctTree,392176,392206
DistributeOctTree,411634,411643
DistributeOctTree,323708,323738
DistributeOctTree,247004,247024
DistributeOctTree,331804,331834
DistributeOctTree,163938,163968
DistributeOctTree,130255,130275
DistributeOctTree,256261,256311
DistributeOctTree,198954,198974
DistributeOctTree,145133,145163
computeOrientation,2166761,2166871
computeOrientation,1659077,1659187
computeOrientation,461167,461257
computeOrientation,436049,436150
computeOrientation,316916,316996
computeOrientation,371458,371538
computeOrientation,338546,338616
computeOrientation,373211,373271
computeOrientation,290536,290606
